Movie_ID,Avg_Rating,Watch_Count,Min_Date,Max_Date,Date_Diff,Year,Year_Diff,Quantile_1_Freq,Quantile_2_Freq,Quantile_3_Freq,Quantile_4_Freq,Quantile_5_Freq
3429,2.72992700729927,137,2002-01-24,2005-11-11,1387,1996,6,66.0,22.0,24.0,19.0,6.0
3430,4.176211453744493,227,2005-05-03,2005-12-29,240,2005,0,36.0,33.0,39.0,52.0,67.0
3431,3.9182156133829,269,2004-07-08,2005-12-30,540,2001,3,72.0,53.0,39.0,52.0,53.0
3432,3.271812080536913,894,2003-01-04,2005-12-30,1091,1964,39,292.0,187.0,163.0,144.0,108.0
3433,3.389224234294657,58149,2000-01-05,2005-12-31,2187,1992,8,11262.0,13383.0,12938.0,11513.0,9053.0
3434,3.249441804545715,17467,2002-01-30,2005-12-31,1431,2002,0,5194.0,4475.0,3510.0,2593.0,1695.0
3435,1.989247311827957,93,2000-10-04,2005-12-27,1910,2000,0,42.0,16.0,16.0,9.0,10.0
3436,2.221052631578947,95,2001-03-01,2005-12-28,1763,1976,25,39.0,20.0,13.0,12.0,11.0
3437,3.75405131667792,11848,2003-05-12,2005-12-31,964,1994,9,2981.0,2721.0,2310.0,2011.0,1825.0
3438,4.006504065040651,1230,2002-08-18,2005-12-23,1223,1997,5,358.0,307.0,239.0,187.0,139.0
3439,3.9425142135186353,4749,1999-12-12,2005-12-29,2209,1986,13,1216.0,1281.0,1019.0,816.0,417.0
3440,2.6728971962616823,107,2004-11-20,2005-12-19,394,1970,34,40.0,21.0,18.0,16.0,12.0
3441,3.136768384192096,9995,2005-03-26,2005-12-31,280,2005,0,2378.0,2219.0,2006.0,1759.0,1633.0
3442,4.146037399821906,1123,2005-04-23,2005-12-30,251,2002,3,232.0,230.0,192.0,230.0,239.0
3443,2.6527777777777777,288,2004-04-05,2005-12-28,632,1976,28,112.0,61.0,46.0,35.0,34.0
3444,4.516006781689439,10027,2004-11-06,2005-12-31,420,2004,0,1841.0,2095.0,1998.0,2125.0,1968.0
3445,2.651851851851852,135,2004-11-19,2005-12-31,407,2002,2,50.0,23.0,27.0,14.0,21.0
3446,4.17237452671734,35127,2002-08-31,2005-12-31,1218,2002,0,7075.0,8350.0,7750.0,6876.0,5076.0
3447,2.3363636363636364,110,2000-04-19,2005-12-18,2069,1997,3,57.0,24.0,12.0,7.0,10.0
3448,2.7583333333333333,120,2001-01-07,2005-12-18,1806,1969,32,53.0,17.0,18.0,18.0,14.0
3449,2.6776625824693685,1061,2004-07-16,2005-12-31,533,2003,1,344.0,246.0,187.0,162.0,122.0
3450,3.700831024930748,361,2004-11-15,2005-12-28,408,2003,1,88.0,57.0,51.0,59.0,106.0
3451,3.4591866166714738,3467,2003-08-16,2005-12-31,868,1990,13,1137.0,926.0,642.0,461.0,301.0
3452,3.183574879227053,207,2004-09-02,2005-12-19,473,2004,0,68.0,30.0,32.0,31.0,46.0
3453,3.885371368933728,5749,2000-01-12,2005-12-31,2180,1934,66,1471.0,1442.0,1176.0,1029.0,631.0
3454,3.5725806451612905,124,2004-08-12,2005-12-21,496,2004,0,40.0,19.0,16.0,18.0,31.0
3455,2.7204100652376515,1073,2003-04-18,2005-12-30,987,2002,1,331.0,232.0,204.0,159.0,147.0
3456,4.670989101945096,7249,2004-12-15,2005-12-31,381,2004,0,1425.0,1724.0,1567.0,1418.0,1115.0
3457,3.3141025641025643,156,2004-07-23,2005-12-27,522,1920,84,47.0,27.0,33.0,27.0,22.0
3458,2.897590361445783,332,2003-08-01,2005-12-27,879,1994,9,161.0,75.0,50.0,25.0,21.0
3459,1.816455696202532,158,2004-03-19,2005-12-28,649,2000,4,57.0,34.0,20.0,27.0,20.0
3460,2.301775147928994,169,2000-03-03,2005-12-30,2128,1978,22,86.0,27.0,18.0,19.0,19.0
3461,3.434606011372868,1231,2001-11-27,2005-12-31,1495,2001,0,369.0,312.0,244.0,194.0,112.0
3462,2.56043956043956,91,2005-08-12,2005-12-28,138,2002,3,28.0,19.0,15.0,16.0,13.0
3463,3.735578355826132,46978,1999-12-24,2005-12-31,2199,1999,0,8973.0,10347.0,10021.0,9306.0,8331.0
3464,2.638283378746594,1468,2004-05-24,2005-12-30,585,2004,0,588.0,339.0,266.0,157.0,118.0
3465,2.8176100628930816,159,2001-03-12,2005-12-27,1751,1965,36,67.0,31.0,19.0,25.0,17.0
3466,3.298378776713338,27140,2001-06-28,2005-12-31,1647,2001,0,6906.0,6777.0,5646.0,4561.0,3250.0
3467,3.2032967032967035,364,2003-11-10,2005-12-23,774,1990,13,124.0,56.0,51.0,51.0,82.0
3468,3.520661157024793,121,2004-07-23,2005-12-31,526,1997,7,43.0,18.0,20.0,20.0,20.0
3469,3.7406752695775145,5657,2000-01-15,2005-12-31,2177,1955,45,1647.0,1452.0,1178.0,836.0,544.0
3470,3.2798948751642576,761,2002-07-05,2005-12-28,1272,1978,24,289.0,155.0,148.0,103.0,66.0
3471,3.23781388478582,677,2000-01-09,2005-12-31,2183,1964,36,252.0,152.0,124.0,87.0,62.0
3472,2.989384288747346,471,2003-08-18,2005-12-28,863,2000,3,125.0,74.0,62.0,76.0,134.0
3473,2.768292682926829,164,2004-04-16,2005-12-26,619,1965,39,53.0,37.0,32.0,22.0,20.0
3474,2.876923076923077,130,2003-08-15,2005-12-22,860,1982,21,58.0,26.0,18.0,18.0,10.0
3475,3.7268553940321354,2614,2000-01-11,2005-12-31,2181,1999,1,698.0,545.0,469.0,472.0,430.0
3476,3.642228739002933,682,2003-03-05,2005-12-29,1030,2002,1,164.0,125.0,116.0,120.0,157.0
3477,2.9681093394077447,439,2004-02-04,2005-12-07,672,1997,7,159.0,140.0,69.0,36.0,35.0
3478,3.72752079002079,15392,2004-01-28,2005-12-31,703,1993,11,3067.0,3515.0,3360.0,3034.0,2416.0
3479,2.42713567839196,199,2002-03-20,2005-12-27,1378,2002,0,75.0,36.0,44.0,23.0,21.0
3480,3.52851711026616,2893,2000-01-07,2005-12-30,2184,1990,10,882.0,685.0,572.0,455.0,299.0
3481,3.251167362988449,4069,1999-12-30,2005-12-31,2193,1999,0,1483.0,1026.0,706.0,505.0,349.0
3482,3.9322289156626495,664,2004-06-21,2005-12-29,556,2001,3,172.0,133.0,122.0,117.0,120.0
3483,2.625766871165644,163,2003-09-30,2005-12-30,822,1999,4,96.0,31.0,16.0,11.0,9.0
3484,2.869281045751634,306,2001-04-30,2005-12-27,1702,1999,2,151.0,55.0,53.0,36.0,11.0
3485,2.8497109826589595,173,2004-02-04,2005-12-15,680,1978,26,68.0,42.0,22.0,25.0,16.0
3486,3.232394366197183,994,2000-06-26,2005-12-31,2014,1999,1,288.0,245.0,176.0,148.0,137.0
3487,3.6128545977799096,7297,2000-07-06,2005-12-31,2004,1963,37,2023.0,1686.0,1455.0,1190.0,943.0
3488,1.7277227722772277,202,2004-07-23,2005-12-21,516,2002,2,69.0,44.0,24.0,32.0,33.0
3489,3.658130864096366,24407,2000-01-06,2005-12-31,2186,1981,19,5650.0,6053.0,5392.0,4454.0,2858.0
3490,2.86144578313253,332,2000-01-11,2005-12-26,2176,1997,3,166.0,59.0,46.0,36.0,25.0
3491,3.393821022727273,2816,2002-03-10,2005-12-28,1389,2001,1,889.0,671.0,557.0,397.0,302.0
3492,3.282722513089005,764,2004-04-30,2005-12-31,610,1993,11,292.0,201.0,134.0,97.0,40.0
3493,3.2222222222222223,180,2003-12-24,2005-12-20,727,1987,16,65.0,49.0,28.0,14.0,24.0
3494,3.588862559241706,844,2003-07-03,2005-12-28,909,1949,54,248.0,194.0,166.0,143.0,93.0
3495,3.767977329082537,2823,2000-01-12,2005-12-31,2180,1993,7,827.0,635.0,499.0,454.0,408.0
3496,3.162726435369972,6514,2000-01-05,2005-12-31,2187,1998,2,2031.0,1538.0,1139.0,917.0,889.0
3497,2.8466666666666667,150,2003-09-13,2005-12-16,825,1979,24,54.0,19.0,31.0,28.0,18.0
3498,3.722689075630252,238,2004-11-19,2005-12-31,407,1963,41,74.0,52.0,43.0,41.0,28.0
3499,3.5939393939393938,165,2004-10-09,2005-12-20,437,1998,6,46.0,21.0,32.0,23.0,43.0
3500,3.664969297588738,6677,2002-03-27,2005-12-31,1375,2000,2,1695.0,1580.0,1335.0,1136.0,931.0
3501,3.4049586776859506,121,2001-03-19,2005-12-29,1746,2000,1,43.0,30.0,25.0,14.0,9.0
3502,3.363636363636364,110,2004-09-02,2005-12-06,460,2001,3,37.0,19.0,23.0,10.0,21.0
3503,3.3072289156626504,166,2003-11-29,2005-12-18,750,1991,12,66.0,36.0,26.0,15.0,23.0
3504,3.01948051948052,154,2000-01-17,2005-12-28,2172,1986,14,57.0,35.0,20.0,17.0,25.0
3505,2.252493765586035,4812,2001-04-15,2005-12-31,1721,2001,0,1497.0,1143.0,876.0,714.0,582.0
3506,3.263843182143368,6989,2002-09-26,2005-12-30,1191,2002,0,1983.0,1887.0,1466.0,1117.0,536.0
3507,2.856382978723404,188,2000-06-05,2005-12-31,2035,1993,7,89.0,34.0,22.0,20.0,23.0
3508,3.470238095238096,168,2001-01-24,2005-10-26,1736,1990,11,66.0,30.0,35.0,27.0,10.0
3509,4.035732259687972,1987,2003-11-17,2005-12-31,775,2002,1,501.0,444.0,402.0,363.0,277.0
3510,3.4512069851052902,7788,1999-12-30,2005-12-31,2193,1996,3,2363.0,2137.0,1589.0,1137.0,562.0
3511,2.7547169811320757,106,2000-02-03,2005-09-07,2043,1998,2,33.0,23.0,22.0,15.0,13.0
3512,4.152777777777778,432,2003-12-26,2005-12-09,714,1998,5,92.0,69.0,78.0,80.0,113.0
3513,3.9823542306006137,9124,2001-01-29,2005-12-31,1797,1963,38,2171.0,2299.0,1945.0,1567.0,1142.0
3514,2.913669064748201,139,2005-09-05,2005-12-30,116,1998,7,67.0,29.0,15.0,13.0,15.0
3515,3.229491945477076,8070,1999-12-18,2005-12-31,2205,1991,8,2223.0,2036.0,1589.0,1299.0,923.0
3516,3.243589743589744,78,2005-06-10,2005-12-29,202,2004,1,40.0,17.0,7.0,5.0,9.0
3517,3.8623853211009176,327,2004-09-12,2005-12-29,473,1995,9,95.0,63.0,63.0,55.0,51.0
3518,2.7058823529411766,68,2000-03-23,2005-12-22,2100,2000,0,27.0,15.0,9.0,10.0,7.0
3519,2.352727272727273,275,2002-06-13,2005-12-18,1284,1997,5,93.0,57.0,47.0,47.0,31.0
3520,3.265151515151515,396,2004-02-13,2005-12-28,684,2003,1,171.0,86.0,70.0,37.0,32.0
3521,3.975780927480391,7267,2003-01-15,2005-12-31,1081,2000,3,1849.0,1771.0,1530.0,1360.0,757.0
3522,3.030720756203229,22851,2002-09-08,2005-12-31,1210,2002,0,7645.0,5967.0,4419.0,3073.0,1747.0
3523,4.295875606528452,9068,2003-01-18,2005-12-31,1078,1992,11,1635.0,1908.0,1937.0,1832.0,1756.0
3524,3.8962558502340094,1282,2002-11-07,2005-12-08,1127,1994,8,406.0,285.0,232.0,191.0,168.0
3525,2.7094972067039107,2327,2001-09-13,2005-12-30,1569,2001,0,814.0,486.0,375.0,321.0,331.0
3526,3.273666384419983,11810,2000-01-08,2005-12-31,2184,1981,19,2895.0,2620.0,2344.0,2013.0,1938.0
3527,3.505376344086021,558,2000-01-06,2005-12-29,2184,1952,48,196.0,122.0,102.0,82.0,56.0
3528,3.3807106598984773,197,2005-06-09,2005-12-29,203,1995,10,76.0,38.0,25.0,29.0,29.0
3529,3.2444036697247705,2725,1999-12-30,2005-12-30,2192,1999,0,847.0,563.0,456.0,452.0,407.0
3530,3.651799687010955,1278,2000-01-06,2005-12-31,2186,1962,38,361.0,320.0,248.0,202.0,147.0
3531,3.0268456375838926,298,2004-02-08,2005-12-28,689,2002,2,107.0,45.0,37.0,37.0,72.0
3532,3.4516717325227964,3290,2003-03-08,2005-12-31,1029,1993,10,922.0,695.0,609.0,519.0,545.0
3533,3.450190114068441,1315,2003-10-06,2005-12-31,817,2003,0,437.0,353.0,257.0,180.0,88.0
3534,3.248062015503876,774,2001-03-07,2005-12-30,1759,1971,30,259.0,200.0,126.0,112.0,77.0
3535,3.254369081530526,12989,1999-12-09,2005-12-31,2214,1986,13,3585.0,3417.0,2704.0,1964.0,1319.0
3536,2.449771689497717,438,2004-02-09,2005-12-28,688,1970,34,164.0,107.0,85.0,49.0,33.0
3537,2.65017667844523,283,2001-01-12,2005-12-18,1801,1975,26,93.0,65.0,51.0,30.0,44.0
3538,3.692612988043856,60471,2001-03-05,2005-12-31,1762,1988,13,11235.0,14073.0,13872.0,12115.0,9176.0
3539,3.4878048780487805,369,2003-10-14,2005-12-23,801,2003,0,102.0,87.0,81.0,63.0,36.0
3540,2.312169312169312,189,2000-11-07,2005-12-10,1859,1989,11,84.0,46.0,28.0,14.0,17.0
3541,3.807212482118501,30059,2000-01-08,2005-12-31,2184,1981,19,6437.0,7254.0,6628.0,5612.0,4128.0
3542,3.787939363651508,6003,2003-04-28,2005-12-31,978,1996,7,1515.0,1407.0,1301.0,1068.0,712.0
3543,2.504032258064516,248,1999-12-24,2005-12-19,2187,1999,0,95.0,37.0,44.0,36.0,36.0
3544,3.827346259069823,16814,2000-10-17,2005-12-31,1901,1968,32,3822.0,4175.0,3811.0,3030.0,1976.0
3545,2.866328257191201,591,2003-06-03,2005-12-28,939,2003,0,169.0,135.0,110.0,98.0,79.0
3546,3.5084226646248085,1306,2003-06-20,2005-12-29,923,1967,36,374.0,307.0,239.0,182.0,204.0
3547,2.736111111111111,72,2005-06-10,2005-12-17,190,2005,0,32.0,16.0,12.0,9.0,3.0
3548,3.032,125,2004-02-09,2005-12-27,687,2001,3,41.0,34.0,20.0,15.0,15.0
3549,2.6328125,128,2000-01-17,2005-12-18,2162,1963,37,65.0,27.0,23.0,7.0,6.0
3550,3.118226600985221,203,2002-02-27,2005-12-14,1386,2000,2,61.0,37.0,19.0,44.0,42.0
3551,3.76054057858802,14207,2001-01-08,2005-12-31,1818,1977,24,2603.0,2997.0,2931.0,2856.0,2820.0
3552,2.246575342465753,219,2002-06-06,2005-12-28,1301,1998,4,86.0,47.0,31.0,30.0,25.0
3553,2.69811320754717,106,2000-09-27,2005-12-25,1915,1959,41,52.0,24.0,11.0,10.0,9.0
3554,3.989648033126294,483,2003-11-04,2005-12-30,787,1924,79,140.0,117.0,91.0,74.0,61.0
3555,2.1466666666666665,225,2005-01-19,2005-12-31,346,2004,1,82.0,56.0,45.0,22.0,20.0
3556,1.6274509803921569,102,2005-09-02,2005-12-19,108,2005,0,46.0,21.0,17.0,11.0,7.0
3557,2.825032481593764,2309,2000-07-05,2005-12-30,2004,2000,0,912.0,574.0,383.0,261.0,179.0
3558,3.172727272727273,110,2000-12-18,2005-12-27,1835,2000,0,42.0,15.0,21.0,21.0,11.0
3559,3.589527027027027,2368,2005-01-13,2005-12-30,351,2003,2,690.0,570.0,488.0,339.0,281.0
3560,3.2551724137931037,435,2001-04-07,2005-12-30,1728,1992,9,183.0,88.0,85.0,52.0,27.0
3561,1.7135135135135136,370,2002-08-08,2005-12-27,1237,2001,1,160.0,69.0,65.0,43.0,33.0
3562,3.108527131782946,129,2004-05-14,2005-12-31,596,1962,42,57.0,21.0,21.0,13.0,17.0
3563,2.872014872014872,6993,1999-12-16,2005-12-29,2205,1989,10,2152.0,1660.0,1372.0,1055.0,754.0
3564,2.7042682926829267,328,2001-04-14,2005-12-21,1712,1998,3,138.0,80.0,55.0,36.0,19.0
3565,3.477201531500174,2873,2005-03-04,2005-12-31,302,2004,1,542.0,526.0,507.0,567.0,731.0
3566,2.295774647887324,142,2000-01-18,2005-12-21,2164,1993,7,63.0,21.0,24.0,13.0,21.0
3567,2.264801297648013,4932,2004-05-06,2005-12-29,602,2004,0,1392.0,1143.0,922.0,790.0,685.0
3568,3.658536585365854,615,2003-09-13,2005-12-30,839,1985,18,203.0,146.0,106.0,77.0,83.0
3569,3.832174776564052,1007,2001-03-07,2005-12-31,1760,1964,37,291.0,265.0,182.0,147.0,122.0
3570,3.719352014010508,2284,2003-08-23,2005-12-31,861,2003,0,446.0,415.0,445.0,433.0,545.0
3571,2.99425568320704,8182,1999-12-30,2005-12-31,2193,1999,0,2485.0,2110.0,1637.0,1241.0,709.0
3572,3.131782945736434,129,2004-10-23,2005-12-20,423,2001,3,44.0,27.0,18.0,24.0,16.0
3573,2.3149327671620665,5652,2000-01-08,2005-12-31,2184,1993,7,1845.0,1263.0,952.0,792.0,800.0
3574,3.5886736214605066,671,2003-02-28,2005-12-29,1035,1964,39,176.0,130.0,118.0,117.0,130.0
3575,1.4,165,2005-05-03,2005-12-29,240,2005,0,60.0,34.0,32.0,17.0,22.0
3576,2.374269005847953,342,2002-02-27,2005-12-28,1400,1991,11,122.0,67.0,65.0,51.0,37.0
3577,2.6050420168067228,119,2003-02-23,2005-12-20,1031,1999,4,39.0,21.0,17.0,18.0,24.0
3578,3.848101265822785,79,2005-09-16,2005-12-31,106,2005,0,25.0,11.0,19.0,8.0,16.0
3579,3.317539554953888,35457,2003-04-20,2005-12-31,986,2003,0,7582.0,7738.0,7128.0,6571.0,6438.0
3580,2.795081967213114,122,2002-06-27,2005-10-24,1215,1985,17,45.0,21.0,25.0,17.0,14.0
3581,3.131784728610856,4348,2000-05-11,2005-12-30,2059,1999,1,1657.0,1108.0,843.0,516.0,224.0
3582,3.729674418604651,5375,2000-01-26,2005-12-31,2166,1941,59,1587.0,1353.0,1036.0,862.0,537.0
3583,2.816815406294035,4258,2002-03-20,2005-12-29,1380,1994,8,1364.0,1001.0,759.0,596.0,538.0
3584,2.9834437086092715,302,2003-03-25,2005-12-27,1008,1984,19,105.0,81.0,56.0,41.0,19.0
3585,2.9827586206896552,290,2003-11-21,2005-12-30,770,2002,1,100.0,69.0,42.0,36.0,43.0
3586,3.129032258064516,93,2002-02-12,2005-10-17,1343,1982,20,40.0,20.0,19.0,9.0,5.0
3587,3.4575079872204477,3130,2001-08-03,2005-12-28,1608,1955,46,977.0,760.0,574.0,430.0,389.0
3588,3.88659793814433,388,2004-02-13,2005-12-25,681,1967,37,113.0,76.0,82.0,57.0,60.0
3589,2.333333333333333,102,2002-01-22,2005-12-26,1434,1999,3,42.0,18.0,10.0,15.0,17.0
3590,3.624416135881104,4710,2000-01-06,2005-12-31,2186,1963,37,1399.0,1170.0,904.0,692.0,545.0
3591,3.257575757575758,1122,2003-11-18,2005-12-22,765,2003,0,405.0,295.0,210.0,153.0,59.0
3592,3.121739130434783,115,2002-09-13,2005-12-30,1204,2001,1,39.0,25.0,24.0,18.0,9.0
3593,4.238021935732153,5197,2003-10-10,2005-12-31,813,1988,15,1022.0,1196.0,1155.0,1020.0,804.0
3594,2.9903846153846154,104,2005-07-06,2005-12-29,176,1990,15,38.0,24.0,19.0,11.0,12.0
3595,2.7573363431151243,2658,2002-07-31,2005-12-31,1249,1988,14,986.0,593.0,394.0,370.0,315.0
3596,3.185251798561151,556,2000-09-12,2005-12-28,1933,1999,1,224.0,127.0,101.0,72.0,32.0
3597,2.808080808080808,99,2005-08-15,2005-12-29,136,1994,11,49.0,17.0,8.0,12.0,13.0
3598,3.2035175879396984,398,2000-01-07,2005-12-13,2167,1972,28,150.0,99.0,75.0,45.0,29.0
3599,3.5996592844974447,2935,1999-12-30,2005-12-31,2193,1971,28,881.0,760.0,585.0,444.0,265.0
3600,2.97289972899729,369,2004-05-07,2005-12-30,602,1997,7,163.0,87.0,51.0,32.0,36.0
3601,3.102439024390244,205,2002-01-31,2005-12-27,1426,1958,44,94.0,37.0,24.0,27.0,23.0
3602,2.103448275862069,116,2003-03-26,2005-12-27,1007,2003,0,35.0,23.0,21.0,25.0,12.0
3603,3.931372549019608,102,2005-08-28,2005-12-29,123,2005,0,26.0,20.0,27.0,14.0,15.0
3604,2.821875,320,2000-02-27,2005-12-28,2131,1997,3,147.0,67.0,37.0,40.0,29.0
3605,4.170963129268064,74829,1999-12-18,2005-12-31,2205,1939,60,15303.0,18043.0,16757.0,14144.0,10582.0
3606,2.7252396166134187,626,2003-01-26,2005-12-05,1044,2000,3,234.0,165.0,114.0,71.0,42.0
3607,2.0,137,2002-04-05,2005-11-06,1311,2000,2,69.0,24.0,15.0,15.0,14.0
3608,4.129594423320659,6312,2003-05-19,2005-12-31,957,1998,5,1891.0,1648.0,1275.0,933.0,565.0
3609,3.7948717948717943,156,2004-07-13,2005-12-12,517,1987,17,34.0,31.0,30.0,26.0,35.0
3610,3.813807420024485,75148,1999-12-17,2005-12-31,2206,1992,7,11921.0,14759.0,15625.0,16149.0,16694.0
3611,3.2144885825728027,26407,2000-04-06,2005-12-31,2095,2000,0,6737.0,7235.0,5720.0,4172.0,2543.0
3612,3.9385110844817257,13352,2001-06-08,2005-12-31,1667,1988,13,2897.0,3386.0,3102.0,2527.0,1440.0
3613,3.2809302325581395,1075,2003-08-15,2005-12-31,869,1995,8,379.0,263.0,194.0,138.0,101.0
3614,3.076595744680851,235,2000-01-17,2005-12-22,2166,1988,12,105.0,55.0,38.0,21.0,16.0
3615,3.9063201796599296,3117,2000-01-09,2005-12-30,2182,1946,54,937.0,706.0,602.0,521.0,351.0
3616,3.3063241106719365,506,2003-03-31,2005-12-26,1001,2003,0,172.0,110.0,94.0,77.0,53.0
3617,3.1404591352377667,23174,1999-12-16,2005-12-31,2207,1992,7,5332.0,5555.0,5053.0,4120.0,3114.0
3618,2.786407766990292,103,2000-03-03,2005-12-22,2120,1998,2,61.0,14.0,12.0,11.0,5.0
3619,2.9855595667870034,277,2000-03-22,2005-12-12,2091,1998,2,90.0,58.0,56.0,43.0,30.0
3620,2.9915254237288136,118,2002-09-06,2005-12-18,1199,1995,7,34.0,28.0,22.0,17.0,17.0
3621,3.261538461538461,130,2004-09-13,2005-12-26,469,2003,1,45.0,19.0,12.0,23.0,31.0
3622,3.361727654469106,1667,2001-07-02,2005-12-31,1643,1993,8,673.0,380.0,304.0,200.0,110.0
3623,3.4819226750261234,4785,2003-02-18,2005-12-30,1046,2002,1,1352.0,1283.0,1033.0,738.0,379.0
3624,3.946596092606937,139428,2003-11-18,2005-12-31,774,2003,0,26992.0,31627.0,30492.0,27757.0,22560.0
3625,3.351815181518152,1515,2000-12-01,2005-12-31,1856,1983,17,506.0,352.0,296.0,211.0,150.0
3626,3.4862906188424674,29943,2002-12-08,2005-12-31,1119,2002,0,8766.0,8017.0,6264.0,4490.0,2406.0
3627,2.739130434782609,115,2003-06-04,2005-12-18,928,2003,0,37.0,34.0,16.0,13.0,15.0
3628,2.8253424657534247,292,2002-09-19,2005-12-31,1199,2002,0,69.0,57.0,46.0,57.0,63.0
3629,2.864485981308411,214,2000-01-25,2005-12-22,2158,1997,3,86.0,44.0,33.0,22.0,29.0
3630,2.8732394366197185,213,2002-11-11,2005-12-18,1133,1995,7,103.0,51.0,36.0,10.0,13.0
3631,2.6506276150627617,478,2000-01-12,2005-12-12,2161,1993,7,208.0,99.0,70.0,56.0,45.0
3632,1.9242424242424243,132,2000-03-12,2005-12-31,2120,1996,4,64.0,20.0,22.0,12.0,14.0
3633,3.787518573551263,673,2003-11-22,2005-12-30,769,2003,0,176.0,126.0,119.0,124.0,128.0
3634,2.7732558139534884,1032,2003-07-18,2005-12-29,895,1988,15,436.0,244.0,153.0,115.0,84.0
3635,3.106951871657754,187,1999-12-31,2005-10-25,2125,1994,5,85.0,37.0,22.0,35.0,8.0
3636,3.796875,128,2005-09-02,2005-12-16,105,2005,0,32.0,29.0,28.0,23.0,16.0
3637,2.6785714285714284,112,2000-01-25,2005-12-18,2154,1996,4,46.0,24.0,14.0,15.0,13.0
3638,3.534106118546845,83680,2003-06-21,2005-12-31,924,2003,0,16183.0,17911.0,17206.0,16530.0,15850.0
3639,2.7580645161290325,248,2000-01-14,2005-12-28,2175,1944,56,102.0,43.0,37.0,39.0,27.0
3640,2.86664979757085,3952,2003-03-03,2005-12-30,1033,2003,0,977.0,893.0,768.0,696.0,618.0
3641,2.267100977198697,307,2004-02-24,2005-12-30,675,2004,0,78.0,71.0,54.0,55.0,49.0
3642,2.7229761347683668,2137,2002-03-30,2005-12-31,1372,2001,1,866.0,516.0,361.0,245.0,149.0
3643,4.003436426116839,291,2005-06-09,2005-12-31,205,2002,3,94.0,51.0,57.0,39.0,50.0
3644,2.0232558139534884,86,2003-02-24,2005-11-29,1009,1979,24,34.0,15.0,12.0,13.0,12.0
3645,2.77027027027027,222,2000-01-06,2005-12-28,2183,1986,14,83.0,39.0,32.0,36.0,32.0
3646,2.9572649572649574,702,2004-09-27,2005-12-30,459,2004,0,192.0,111.0,115.0,135.0,149.0
3647,2.9223300970873787,103,2004-04-19,2005-12-31,621,1987,17,44.0,15.0,15.0,13.0,16.0
3648,3.642530984996738,39858,2002-01-27,2005-12-31,1434,1988,14,9382.0,9941.0,8534.0,6924.0,5077.0
3649,3.649667838999609,5118,2001-03-20,2005-12-31,1747,1965,36,1517.0,1296.0,1043.0,750.0,512.0
3650,3.809830979015269,36741,1999-12-24,2005-12-31,2199,1983,16,7169.0,9131.0,8587.0,7107.0,4747.0
3651,2.9413043478260867,460,2002-05-29,2005-12-27,1308,1972,30,198.0,116.0,62.0,49.0,35.0
3652,3.216442953020134,596,2003-10-20,2005-12-26,798,2002,1,166.0,123.0,107.0,109.0,91.0
3653,3.2167832167832167,143,2000-01-13,2005-11-20,2138,1989,11,69.0,27.0,22.0,12.0,13.0
3654,3.302649930264993,717,2005-01-19,2005-12-29,344,1985,20,287.0,168.0,117.0,80.0,65.0
3655,2.035211267605634,426,2003-02-21,2005-12-27,1040,2002,1,195.0,77.0,59.0,59.0,36.0
3656,3.2142857142857144,42,2005-09-22,2005-12-30,99,2005,0,8.0,13.0,11.0,9.0,1.0
3657,2.5378224748578924,2287,2000-04-16,2005-12-27,2081,1999,1,856.0,575.0,385.0,299.0,172.0
3658,2.380368098159509,163,2004-01-16,2005-12-29,713,1988,16,60.0,39.0,23.0,17.0,24.0
3659,3.484102564102564,975,2002-12-08,2005-12-28,1116,1968,34,268.0,195.0,197.0,181.0,134.0
3660,3.1185185185185187,135,2000-03-04,2005-12-22,2119,1977,23,51.0,33.0,17.0,21.0,13.0
3661,3.0505050505050506,99,2002-12-05,2005-12-22,1113,2002,0,34.0,21.0,15.0,19.0,10.0
3662,4.140864714086471,2151,2003-08-19,2005-12-31,865,1994,9,596.0,581.0,434.0,337.0,203.0
3663,3.1826086956521737,115,2003-06-06,2005-12-26,934,2002,1,50.0,9.0,15.0,14.0,27.0
3664,2.685810810810811,296,2000-01-10,2005-12-27,2178,1981,19,120.0,61.0,50.0,44.0,21.0
3665,2.249158249158249,297,2001-08-25,2005-12-28,1586,1999,2,127.0,69.0,41.0,33.0,27.0
3666,3.553260869565217,920,2004-04-09,2005-12-31,631,2003,1,356.0,208.0,166.0,105.0,85.0
3667,1.7625838926174495,1192,2003-06-14,2005-12-28,928,1986,17,528.0,277.0,180.0,125.0,82.0
3668,4.245820433436532,4845,2003-04-01,2005-12-31,1005,2000,3,1085.0,1046.0,1009.0,887.0,818.0
3669,2.8976377952755907,127,2000-03-01,2005-12-23,2123,2003,-3,57.0,18.0,18.0,20.0,14.0
3670,3.102732461235416,19799,2000-01-14,2005-12-31,2178,1992,8,4123.0,4328.0,4093.0,3755.0,3500.0
3671,3.2884012539184955,319,2004-06-18,2005-12-28,558,2004,0,98.0,61.0,67.0,58.0,35.0
3672,3.5246338215712383,3004,2004-01-04,2005-12-31,727,1985,19,712.0,604.0,572.0,560.0,556.0
3673,3.3596837944664038,506,2003-03-06,2005-12-21,1021,1998,5,182.0,107.0,108.0,62.0,47.0
3674,3.491289198606272,574,2004-03-26,2005-12-28,642,1998,6,141.0,117.0,104.0,101.0,111.0
3675,3.0071513706793804,839,2003-02-14,2005-12-31,1051,2002,1,366.0,193.0,129.0,87.0,64.0
